id	identification
RS_GCF_003208035.1	Streptomyces actuosus
RS_GCF_000972705.2	Lyngbya robusta
GB_GCA_002480495.1	Parvibaculum sp002480495
RS_GCF_900240265.1	Solobacterium timonensis
GB_GCA_001724855.1	SCN-69-89 sp001724855
RS_GCF_001072375.1	Streptococcus pseudopneumoniae_L
RS_GCF_000217955.2	Pseudomonas_E fluorescens_AQ
GB_GCA_002722095.1	UBA8366 sp002722095
RS_GCF_001192655.1	Caedimonas varicaedens
RS_GCF_000772895.1	Streptomyces galbus
RS_GCF_000714935.1	Tumebacillus flagellatus
RS_GCF_900095445.1	UBA3947 sp900095445
RS_GCF_001552375.1	Cellulomonas iranensis
RS_GCF_001613405.1	Nocardia crassostreae
RS_GCF_002797935.1	Flavobacterium sp002797935
RS_GCF_000157955.1	Gemmiger variabile
GB_GCA_002694825.1	UBA11606 sp002694825
GB_GCA_002327235.1	SCADC1-2-3 sp002327235
RS_GCF_900110835.1	Chitinophaga arvensicola
GB_GCA_002841595.1	W-Firmicutes-12 sp002841595
RS_GCF_900239345.1	Tenacibaculum dicentrarchi_B
RS_GCF_002865985.1	Thermotoga sp002865985
RS_GCF_003018335.1	Escherichia coli_C
GB_GCA_003058525.1	Thiodiazotropha sp003058525
RS_GCF_003058165.1	Paenisporosarcina_A sp003058165
GB_GCA_900317175.1	Eubacterium_H sp900317175
RS_GCF_002224125.1	Streptomyces sp002224125
RS_GCF_000348805.1	Blattabacterium cuenoti
RS_GCF_000703065.1	Eubacterium_Q sp000703065
RS_GCF_001461825.1	Bacillus velezensis
RS_GCF_000424685.1	Methylococcus capsulatus
RS_GCF_001500315.1	Staphylococcus auricularis
RS_GCF_002831685.1	Polaribacter sp002831685
RS_GCF_900116405.1	Halomonas saccharevitans
GB_GCA_900066205.1	Blautia_A sp900066205
GB_GCA_001310675.1	Oceanobacillus sp001310675
RS_GCF_000695405.1	Neisseria gonorrhoeae
GB_GCA_001787755.1	GWB1-54-5 sp001787755
GB_GCA_001772575.1	MEUV01 sp001772575
RS_GCF_000767165.1	Actinotalea bogoriensis
RS_GCF_001942405.1	Ornithinimicrobium sp001942405
RS_GCF_000403375.2	Paenibacillus_A barengoltzii
GB_GCA_002413185.1	UBA5182 sp002413185
GB_GCA_002842285.1	Methylotenera sp002842285
RS_GCF_000373885.1	Blautia producta
GB_GCA_003231955.1	SZUA-46 sp003231955
RS_GCF_900478025.1	Streptococcus pasteurianus
GB_GCA_003223215.1	UBA7541 sp003223215
GB_GCA_002205125.1	Mitsuaria sp002205125
RS_GCF_002104795.1	Mycolicibacillus koreensis
RS_GCF_001553335.1	Veillonella parvula_A
RS_GCF_001423905.1	Frigoribacterium sp001423905
RS_GCF_000412675.1	Pseudomonas_E putida
RS_GCF_002798305.1	Chryseomicrobium excrementi
RS_GCF_001952815.1	Sphingobacterium sp001952815
RS_GCF_000686525.1	Desulfonatronovibrio hydrogenovorans
RS_GCF_002288305.1	Nanopelagicus abundans
RS_GCF_002752165.1	Izhakiella sp002752165
RS_GCF_900168045.1	Salegentibacter holothuriorum
RS_GCF_001273955.1	Bacillus_D sp001273955
RS_GCF_000526315.1	Methylopila sp000526315
RS_GCF_002082565.1	Halomonas sp002082565
GB_GCA_002470835.1	UBA4465 sp002470835
GB_GCA_002862265.1	UBA11363 sp002862265
GB_GCA_002702385.1	MED-G14 sp002702385
GB_GCA_002494135.1	UBA3766 sp002494135
GB_GCA_001314865.1	Phormidesmis priestleyi_B
GB_GCA_003455335.1	UBA11236 sp003455335
GB_GCA_001002415.1	UBA12108 sp001002415
GB_GCA_002686655.1	MED-G20 sp002686655
RS_GCF_002101585.1	Mycolicibacter engbaekii
RS_GCF_000687535.1	Helicobacter_D rodentium
RS_GCF_002736105.1	Bacillus_R sp002736105
GB_GCA_002358345.1	D2472 sp002358345
GB_GCA_001915575.1	RC9 sp001915575
GB_GCA_002404015.1	UBA4736 sp002404015
RS_GCF_000834555.1	Pseudomonas_E fulva_A
RS_GCF_001888055.1	Rappaport israeli
GB_GCA_002709955.1	GCA-2696645 sp002709955
GB_GCA_002412865.1	BN30871 sp002412865
GB_GCA_003250325.1	Paludibacter sp003250325
RS_GCF_000017305.1	Kineococcus radiotolerans
RS_GCF_002023665.2	Elizabethkingia anophelis
RS_GCF_900105455.1	Tenacibaculum sp900105455
RS_GCF_000012485.1	Chlorobium luteolum
GB_GCA_001735895.1	GCA-001735895 sp001735895
GB_GCA_002741985.1	Vibrio rotiferianus
RS_GCF_001293595.1	Streptomyces sp001293595
GB_GCA_900316805.1	Agathobacter sp900316805
GB_GCA_002424635.1	UBA2270 sp002424635
RS_GCF_003022385.1	Nodosilinea sp003022385
GB_GCA_000434335.1	CAG-492 sp000434335
GB_GCA_003134765.1	AV80 sp003134765
GB_GCA_003156635.1	Palsa-295 sp003156635
RS_GCF_003258295.1	Streptacidiphilus sp003258295
GB_GCA_000437395.1	CAG-288 sp000437395
GB_GCA_001824555.1	GWC2-45-44 sp001824555
RS_GCF_000612485.1	Bordetella holmesii
RS_GCF_001281265.1	Lactobacillus_G kunkeei
GB_GCA_000385055.1	SCGC-AAA076-P13 sp000385055
RS_GCF_000718155.1	Streptomyces lavendulae
RS_GCF_900167535.1	Prosthecobacter debontii
RS_GCF_000090965.1	Buchnera aphidicola_F
RS_GCF_900110125.1	Cryobacterium luteum
RS_GCF_002289345.1	Pseudoalteromonas sp002289345
RS_GCF_000196815.1	Nitrospira_A defluvii
RS_GCF_000021985.1	Thioalkalivibrio_A sulfidiphilus
RS_GCF_000378125.1	Rudaea cellulosilytica
RS_GCF_000721175.1	Streptomyces anulatus_A
RS_GCF_000759735.1	Citrobacter freundii
RS_GCF_001553685.1	Streptococcus sp001553685
GB_GCA_000165065.1	Absiella sp000165065
RS_GCF_900230175.1	Salinibacterium xinjiangense
RS_GCF_003060865.1	TH137 sp003060865
GB_GCA_900315525.1	Prevotella sp900315525
GB_GCA_002483105.1	Taibaiella_B sp002483105
GB_GCA_002435545.1	Eubacterium_F sp002435545
GB_GCA_002696035.1	Gracilimonas sp002696035
GB_GCA_002332795.1	UBA2029 sp002332795
GB_GCA_001302725.1	DG-27 sp001302725
GB_GCA_003488475.1	Eubacterium_H sp003488475
GB_GCA_003512805.1	Erwinia sp003512805
GB_GCA_000438355.1	CAG-273 sp000438355
RS_GCF_900109575.1	Pseudosphingobacterium domesticum
GB_GCA_001794125.1	2-01-FULL-41-26 sp001794125
RS_GCF_003202775.1	Gilliamella apis_A
GB_GCA_900321745.1	RUG721 sp900321745
RS_GCF_003002915.1	Geodermatophilus tzadiensis
GB_GCA_003242735.1	RSA9 sp003242735
GB_GCA_002167605.1	MB11C04 sp002167605
GB_GCA_001783465.1	C7867-001 sp001783465
RS_GCF_001689915.1	Microbacterium sediminis
RS_GCF_000369505.1	Acinetobacter sp000369505
RS_GCF_001435295.1	Psychrobacter sp001435295
RS_GCF_001428025.1	Pedococcus sp001428025
RS_GCF_000590925.1	Roseibacterium elongatum
RS_GCF_000521695.1	Mannheimia varigena
RS_GCF_001515525.1	Piscicoccus intestinalis
RS_GCF_000702805.1	Metamycoplasma anseris
RS_GCF_001648575.1	Bacillus_G horikoshii
RS_GCF_001586165.1	Hafnia proteus
RS_GCF_000498575.2	Pseudomonas_E taeanensis
RS_GCF_000513195.1	Bacteroides timonensis
RS_GCF_001968985.1	Desulfurobacterium_A indicum
RS_GCF_001667015.1	Mycobacterium sp001667015
RS_GCF_002029255.1	Clostridium chromiireducens
RS_GCF_001098625.1	Yersinia frederiksenii_C
RS_GCF_900218065.1	Sphingobium sp900218065
GB_GCA_002480935.1	Prevotella sp002480935
GB_GCA_002304315.1	Haloferula sp002304315
GB_GCA_002415085.1	Arsukibacterium sp002415085
GB_GCA_003456035.1	Planktothrix sp003456035
GB_GCA_002707215.1	Marinobacter sp002707215
GB_GCA_900469345.1	Neorhizobium sp900469345
GB_GCA_002705125.1	EC70 sp002705125
GB_GCA_002747875.1	LZORAL124-64-63 sp002747875
RS_GCF_001424165.1	Massilia sp001424165
RS_GCF_000955955.1	Lentzea aerocolonigenes_A
RS_GCF_001667735.1	Mycobacterium sp001667735
GB_GCA_900066505.1	Blautia_A sp900066505
RS_GCF_900116285.1	Sulfitobacter marinus
RS_GCF_900119485.1	DSM-45891 sp900119485
RS_GCF_000971985.1	Paenibacillus_J dauci
GB_GCA_003133125.1	RAAP-2 sp003133125
RS_GCF_001270045.1	UBA1413 sp001270045
GB_GCA_002708105.1	TMED58 sp002708105
RS_GCF_002165135.1	Pseudomonas_E sp002165135
RS_GCF_900115185.1	Bizionia_B echini
GB_GCA_002691145.1	GCA-2691145 sp002691145
RS_GCF_002836635.1	Stenotrophomonas sp002836635
RS_GCF_001634775.1	Sulfitobacter sp001634775
RS_GCF_900172265.1	Roseivivax jejudonensis
GB_GCA_002478565.1	UBA952 sp002478565
GB_GCA_001319865.1	Paraburkholderia_A sp001319865
RS_GCF_001044425.1	Streptomyces roseus
GB_GCA_001730085.1	GCA-001730085 sp001730085
GB_GCA_001789355.1	O2-01-FULL-39-8 sp001789355
RS_GCF_000820725.1	Pauljensenia polynesiensis
RS_GCF_001320485.1	Pseudomonas_E sp001320485
RS_GCF_001761325.1	LPB0138 sp001761325
RS_GCF_000613865.1	Acetobacter okinawensis
RS_GCF_000219725.1	Treponema_G caldarium
RS_GCF_000696095.1	Rhizobium rhizogenes
RS_GCF_000238055.2	Oribacterium parvum
RS_GCF_000953135.1	Legionella fallonii
RS_GCF_001714725.1	Acidovorax_D sp001714725
RS_GCF_001955925.1	Paenibacillus sp001955925
RS_GCF_000377945.1	Thioalkalivibrio_A sulfidiphilus_A
RS_GCF_001280005.1	Streptomyces sp001280005
GB_GCA_900318495.1	Ruminococcus_E sp900318495
GB_GCA_002730735.1	UBA11600 sp002730735
GB_GCA_003164275.1	Bog-756 sp003164275
GB_GCA_001689415.1	CAG-873 sp001689415
GB_GCA_001464525.1	Ga0077529 sp001464525
GB_GCA_002428605.1	Youngiibacter sp002428605
GB_GCA_002414905.1	UBA5066 sp002414905
GB_GCA_002700145.1	Gordonia sp002700145
RS_GCF_003202205.1	Halomonas sp003202205
GB_GCA_001782015.1	2-01-FULL-36-15 sp001782015
GB_GCA_002716745.1	GCA-2716745 sp002716745
GB_GCA_002376715.1	Bact-11 sp002376715
RS_GCF_000964465.1	Gluconobacter thailandicus
RS_GCF_002086755.1	Mycobacterium shinjukuense
GB_GCA_003152415.1	Palsa-343 sp003152415
RS_GCF_002093665.1	Rouxiella badensis
RS_GCF_000429905.1	Desulfatibacillum aliphaticivorans
RS_GCF_002162375.1	Oleiphilus messinensis
RS_GCF_000346295.1	Rhodopirellula_A maiorica
RS_GCF_000422385.1	Microbacterium indicum
RS_GCF_000447315.1	Clostridium_J sp000447315
GB_GCA_900317625.1	Treponema_D sp900317625
GB_GCA_002298975.1	Ralstonia sp002298975
RS_GCF_900104555.1	Bacillus_AX salsus
GB_GCA_002383165.1	Chryseobacterium_B sp002383165
GB_GCA_002374055.1	UBA3631 sp002374055
GB_GCA_002411615.1	UBA4871 sp002411615
GB_GCA_002726515.1	GCA-2718815 sp002726515
GB_GCA_002428885.1	Sneathiella sp002428885
GB_GCA_002707145.1	GCA-2707145 sp002707145
GB_GCA_002450985.1	UBA6912 sp002450985
RS_GCF_000425385.1	Pseudoduganella violaceinigra
RS_GCF_001412085.1	Corynebacterium lowii
RS_GCF_000374305.1	Spirillospora flavalba
GB_GCA_003258795.1	QHMH01 sp003258795
RS_GCF_002920535.1	Streptomyces sp002920535
RS_GCF_002980575.1	Sphingobacterium gobiense
GB_GCA_001797445.1	CG2-30-66-27 sp001797445
GB_GCA_002490525.1	CAG-180 sp002490525
RS_GCF_000741535.1	Bifidobacterium boum
RS_GCF_000013645.1	Paraburkholderia xenovorans
RS_GCF_001672815.1	Mycobacterium sp001672815
RS_GCF_001975985.1	Flavobacterium sp001975985
RS_GCF_000218785.1	Idiomarina sp000218785
RS_GCF_000737325.1	Sandaracinus amylolyticus
RS_GCF_000964365.1	Acidisphaera rubrifaciens
RS_GCF_000170955.2	Borreliella valaisiana
RS_GCF_001431705.1	PN-J185 sp001431705
RS_GCF_000745965.1	Edaphobacter aggregans
RS_GCF_001605015.1	Aminobacter aminovorans
GB_GCA_003211695.1	AAA240-E13 sp003211695
RS_GCF_002205845.1	Pelomonas puraquae
RS_GCF_000015725.1	Methylibium petroleiphilum
RS_GCF_001477495.1	Sphingomonas yabuuchiae
RS_GCF_002901475.1	Pseudomonas_E sp002901475
GB_GCA_900320615.1	UBA1066 sp900320615
GB_GCA_900317915.1	UBA629 sp900317915
GB_GCA_002171735.1	UBA5682 sp002171735
GB_GCA_002371135.1	UBA1067 sp002371135
GB_GCA_001604645.1	UBA8199 sp001604645
GB_GCA_003516955.1	UBA8783 sp003516955
RS_GCF_001456935.1	Bacillus_F enclensis
GB_GCA_003283745.1	Prochlorococcus_B sp003283745
GB_GCA_002869015.1	BM512 sp002869015
GB_GCA_002793355.1	GCA-002793355 sp002793355
RS_GCF_000011485.1	Prochlorococcus_C marinus_B
GB_GCA_900316255.1	UBA1777 sp900316255
RS_GCF_001613045.1	Nocardia lijiangensis
RS_GCF_900142915.1	Mucilaginibacter sp900142915
RS_GCF_000763575.1	Thermoanaerobacter kivui
RS_GCF_001467695.1	Legionella gratiana
GB_GCA_001920415.1	3-1-20CM-3-53-8 sp001920415
RS_GCF_000153025.1	Marinomonas sp000153025
RS_GCF_002237755.1	Lysinibacillus sp002237755
RS_GCF_000518165.1	Bartonella elizabethae
RS_GCF_900101385.1	Terribacillus halophilus
RS_GCF_000739995.1	Comamonas_D granuli
RS_GCF_001598895.1	Morganella morganii
RS_GCF_000832305.1	Cupriavidus basilensis_A
RS_GCF_001753245.1	Acidihalobacter prosperus_A
GB_GCA_003233025.1	Robiginitomaculum_A balneolensis
GB_GCA_001302825.1	DG-23 sp001302825
GB_GCA_002342415.1	Prevotella sp002342415
RS_GCF_002909415.1	Arthrobacter_A sp002909415
GB_GCA_002435715.1	Magnetospirillum sp002435715
GB_GCA_002928735.1	Hyphomicrobium sp002928735
RS_GCF_001424045.1	Pararhizobium sp001424045
RS_GCF_001686925.1	Flavobacterium piscis
RS_GCF_900129815.1	Asaccharospora irregularis
RS_GCF_001412535.1	Limnohabitans sp001412535
RS_GCF_001660045.1	Streptomyces parvulus
RS_GCF_001427225.1	Lysobacter sp001427225
RS_GCF_001467025.1	Tatlockia brunensis
RS_GCF_000577895.1	Clostridium_AN bornimense
RS_GCF_000342045.1	Magnetospirillum_A caucaseum
RS_GCF_001021085.1	Liberibacter africanus
RS_GCF_001280125.1	Streptomyces sp001280125
RS_GCF_900113325.1	Sporolactobacillus nakayamae
GB_GCA_002084805.1	UBA5339 sp002084805
GB_GCA_002359895.1	Stenotrophomonas sp002359895
GB_GCA_002712005.1	GCA-2712005 sp002712005
GB_GCA_002842695.1	Bact-08 sp002842695
GB_GCA_003490035.1	UBA9968 sp003490035
GB_GCA_003209055.1	Prochlorococcus_A sp003209055
GB_GCA_002394465.1	Treponema_D sp002394465
RS_GCF_003255745.1	Paracoccus saliphilus_A
GB_GCA_003224665.1	QHZM01 sp003224665
GB_GCA_002790175.1	GCA-002793235 sp002790175
GB_GCA_002704345.1	MED-G09 sp002704345
GB_GCA_002401215.1	LPB0138 sp002401215
GB_GCA_002482645.1	Methyloceanibacter sp002482645
RS_GCF_000012645.1	Prochlorococcus_A marinus_L
RS_GCF_001192795.1	Flexilinea flocculi
GB_GCA_002695005.1	Maritimibacter sp002695005
RS_GCF_000406945.1	Enterococcus_C dispar
RS_GCF_002272745.1	Terribacillus saccharophilus_B
RS_GCF_000632515.1	Parageobacillus_A sp000632515
RS_GCF_001676875.1	Chromobacterium subtsugae
RS_GCF_001858325.1	Marinobacter sp001858325
RS_GCF_001424125.1	Cellulomonas sp001424125
GB_GCA_002690655.1	AAA164-E04 sp002690655
RS_GCF_000510285.1	Pseudomonas_E monteilii_B
RS_GCF_002554705.1	Longimonas halophila
GB_GCA_001593685.1	IMCC2047 sp001593685
GB_GCA_003242425.1	ZC4RG42 sp003242425
GB_GCA_001464855.1	Ga0077555 sp001464855
GB_GCA_002436185.1	UBA2126 sp002436185
GB_GCA_002293245.1	UBA949 sp002293245
RS_GCF_000019965.1	Opitutus terrae
GB_GCA_900321275.1	UBA1777 sp900321275
RS_GCF_001713415.1	Sphingobium sp001713415
GB_GCA_001464115.1	Ga0074140 sp001464115
RS_GCF_000444995.1	Paracoccus aminophilus
RS_GCF_001507535.1	Hydrogenovibrio sp001507535
RS_GCF_900111165.1	Nitrosomonas sp900111165
RS_GCF_000429385.1	Alcaligenes phenolicus
RS_GCF_000020365.1	Desulfobacterium_B autotrophicum
GB_GCA_003096755.1	Tardiphaga sp003096755
GB_GCA_001704055.1	Pelagibacter sp001704055
GB_GCA_002385665.1	UBA3941 sp002385665
GB_GCA_002305725.1	UBA1394 sp002305725
GB_GCA_002842145.1	Dechloromonas sp002842145
GB_GCA_003248865.1	UBA6171 sp003248865
GB_GCA_003451515.1	Lachnospira sp003451515
GB_GCA_003211115.1	Prochlorococcus_A sp003211115
GB_GCA_003211315.1	Prochlorococcus_A sp003211315
GB_GCA_003162595.1	LD21 sp003162595
RS_GCF_003148825.1	Streptomyces sp003148825
GB_GCA_002392385.1	CAG-791 sp002392385
RS_GCF_001049975.1	Proteus vulgaris_B
GB_GCA_003152255.1	Methylocystis sp003152255
RS_GCF_000744655.1	Streptacidiphilus rugosus
RS_GCF_001295925.1	Bosea sp001295925
RS_GCF_000633575.2	Sphingobium japonicum_B
RS_GCF_000521805.1	Marinomonas ushuaiensis
RS_GCF_900162645.1	Vibrio palustris
RS_GCF_002934045.1	Vibrio gangliei
RS_GCF_002749615.1	Caulobacter mirabilis
RS_GCF_900149295.1	Vibrio spartinae
RS_GCF_001598215.1	Bacillus_H clausii_B
RS_GCF_900107765.1	Arachidicoccus rhizosphaerae
RS_GCF_001652915.1	Cupriavidus sp001652915
GB_GCA_002399345.1	UBA4877 sp002399345
GB_GCA_000435395.1	Acutalibacter sp000435395
GB_GCA_003535555.1	Micropelagos sp003535555
GB_GCA_003512585.1	UBA733 sp003512585
GB_GCA_001915025.1	20CM-2-65-7 sp001915025
RS_GCF_002913745.1	Campylobacter_A concisus_R
GB_GCA_003212275.1	Pelagibacter sp003212275
GB_GCA_003279775.1	Pelagibacter sp003279775
GB_GCA_002839445.1	UBA8953 sp002839445
GB_GCA_002293455.1	UBA937 sp002293455
RS_GCF_003013405.1	Brevibacillus formosus
RS_GCF_002723935.1	Gluconobacter cerinus
GB_GCA_003244035.1	Palsa-465 sp003244035
GB_GCA_900316795.1	UBA1232 sp900316795
RS_GCF_002215215.1	Granulosicoccus antarcticus
RS_GCF_000492175.1	Lawsonibacter sp000492175
GB_GCA_002171765.1	MB11C04 sp002171765
RS_GCF_001427105.1	Sphingopyxis sp001427105
RS_GCF_002803085.1	Streptomyces sp002803085
RS_GCF_001758365.1	Clostridium_C acetireducens
RS_GCF_900106595.1	Marinococcus luteus
RS_GCF_002798115.1	Desulfofaba hansenii
GB_GCA_002363705.1	UBA3206 sp002363705
RS_GCF_001484765.1	Erwinia_A teleogrylli
GB_GCA_002293105.1	UBA955 sp002293105
GB_GCA_000433815.1	Blautia_A sp000433815
GB_GCA_002398825.1	DTU019 sp002398825
RS_GCF_003053985.1	Asticcacaulis sp003053985
RS_GCF_003173735.1	Methylobacterium sp003173735
RS_GCF_003268905.1	Acidovorax_B defluvii
GB_GCA_000994815.1	UBA10185 sp000994815
GB_GCA_002385885.1	DTU074 sp002385885
RS_GCF_002197845.1	Fimbriiglobus ruber
RS_GCF_900167115.1	Eubacterium_S uniforme
GB_GCA_001774105.1	UBA9936 sp001774105
RS_GCF_000011345.1	Thermosynechococcus elongatus
RS_GCF_000013625.1	Herminiimonas sp000013625
RS_GCF_001555965.1	Sphingomonas sp001555965
RS_GCF_001746295.1	Streptomyces sp001746295
RS_GCF_003014675.1	Labedella gwakjiensis
GB_GCA_003157595.1	Palsa-513 sp003157595
GB_GCA_001884825.1	Bacillus_BB sp001884825
GB_GCA_900317305.1	Prevotella sp900317305
GB_GCA_001874335.1	MedPE-SWsnd-G2 sp001874335
GB_GCA_003213495.1	SAR86A sp003213495
GB_GCA_003277985.1	Prochlorococcus_B sp003277985
GB_GCA_003281725.1	Pelagibacter sp003281725
GB_GCA_003156595.1	PALSA-693 sp003156595
RS_GCF_003057865.1	Muricauda sp003057865
GB_GCA_002773615.1	UBA11705 sp002773615
GB_GCA_900319105.1	RF16 sp900319105
RS_GCF_001905385.1	Streptomyces sp001905385
RS_GCF_000341615.1	Pseudomonas_A stutzeri_G
RS_GCF_001700505.1	Streptomyces mutomycini
RS_GCF_001022965.1	Enterobacter cloacae_L
RS_GCF_001189515.2	Olsenella sp001189515
RS_GCF_001042715.1	Clostridium_W aceticum
RS_GCF_001870225.1	Gloeomargarita lithophora
RS_GCF_000742835.1	Paracaedibacter acanthamoebae
RS_GCF_000427095.1	Chthonomonas calidirosea
RS_GCF_001483765.1	Nesterenkonia jeotgali
GB_GCA_003157095.1	Fen-1245 sp003157095
GB_GCA_002482975.1	Flavobacterium sp002482975
GB_GCA_002362145.1	CAG-110 sp002362145
GB_GCA_002729295.1	SW10 sp002729295
RS_GCF_002006795.1	Wohlfahrtiimonas populi
GB_GCA_000433775.1	CAG-1435 sp000433775
GB_GCA_002479805.1	Aquiluna sp002479805
RS_GCF_001766635.1	Mycolicibacterium grossiae
RS_GCF_000612665.1	Bacillus_W dielmoensis
RS_GCF_900112035.1	Nocardioides alpinus
GB_GCA_002702705.1	UBA6170 sp002702705
RS_GCF_000313915.1	Catellicoccus marimammalium
RS_GCF_000023605.1	Pectobacterium carotovorum_B
RS_GCF_001555775.1	Blastomonas delafieldii
RS_GCF_900091845.1	Streptomyces sp900091845
GB_GCA_002457745.1	UBA8309 sp002457745
GB_GCA_002694955.1	UBA1268 sp002694955
GB_GCA_002431395.1	Eubacterium_F sp002431395
GB_GCA_002354805.1	Pseudohongiella sp002354805
GB_GCA_003230195.1	SZUA-76 sp003230195
RS_GCF_003003795.1	Leptolyngbya_B frigida
GB_GCA_000437755.1	CAG-303 sp000437755
GB_GCA_003485765.1	UBA10183 sp003485765
GB_GCA_000433635.1	Ruminococcus_C sp000433635
RS_GCF_003112755.1	Lawsonibacter asaccharolyticus
GB_GCA_002420185.1	UBA5691 sp002420185
GB_GCA_000437635.1	CAG-521 sp000437635
GB_GCA_001567545.1	OLB5 sp001567545
RS_GCF_900101125.1	Sediminibacillus albus
GB_GCA_002705305.1	UBA2110 sp002705305
RS_GCF_002269255.1	Klebsiella quasivariicola
GB_GCA_002753135.1	WMHbinv6 sp002753135
RS_GCF_001519075.1	Novosphingobium fuchskuhlense
RS_GCF_002097535.1	Halobacillus mangrovi
RS_GCF_002954665.1	Polaribacter glomeratus
GB_GCA_002317245.1	UBA1712 sp002317245
GB_GCA_002732845.1	Magnetovibrio sp002732845
GB_GCA_000432435.1	CAG-180 sp000432435
GB_GCA_002352055.1	Legionella sp002352055
RS_GCF_000583875.1	Chlamydophila avium
RS_GCF_900188115.1	Haloechinothrix alba
GB_GCA_002455875.1	Pedobacter sp002455875
RS_GCF_000975135.1	Demequina aurantiaca
GB_GCA_002436105.1	UBA2199 sp002436105
RS_GCF_900108515.1	Halobacillus karajensis
GB_GCA_002316275.1	UBA1063 sp002316275
RS_GCF_002927275.1	Arthrobacter_D pityocampae
RS_GCF_000744505.1	Rhizobium alamii
GB_GCA_003157225.1	RBG-16-64-13 sp003157225
GB_GCA_002869895.1	Palsa-1315 sp002869895
GB_GCA_001781715.1	C7867-001 sp001781715
GB_GCA_002296035.1	Fabibacter sp002296035
GB_GCA_002256435.1	BSSC1 sp002256435
GB_GCA_001817215.1	UBA10122 sp001817215
RS_GCF_900343125.1	Dysgonomonas sp900343125
RS_GCF_002924625.1	Petrotoga sibirica
GB_GCA_000416315.1	Rs1 sp000416315
GB_GCA_001825475.1	UBA5004 sp001825475
GB_GCA_002683135.1	GCA-2683135 sp002683135
GB_GCA_001777055.1	2-02-FULL-38-15 sp001777055
RS_GCF_000238395.3	Pseudoalteromonas arctica
RS_GCF_001884105.1	Bacillus_A sp001884105
RS_GCF_000158955.1	Streptomyces viridochromogenes_B
RS_GCF_000020525.1	Chloroherpeton thalassium
RS_GCF_002019735.1	Salipaludibacillus agaradhaerens
RS_GCF_001552635.1	Spirillospora hibisca
RS_GCF_001425085.1	Microterricola sp001425085
RS_GCF_000215745.1	Klebsiella_B aerogenes
RS_GCF_001536065.1	Chrysopegis kryptomonas
RS_GCF_000805335.1	Streptomyces sp000805335
RS_GCF_900094925.1	Kosakonia oryzendophytica
GB_GCA_001898465.1	Ferruginibacter sp001898465
RS_GCF_002934445.1	Nonlabens xylanidelens
RS_GCF_000737845.1	Bifidobacterium bombi
GB_GCA_001464995.1	Ga0077541 sp001464995
RS_GCF_000009625.1	Mesorhizobium japonicum
RS_GCF_000341385.1	Bartonella vinsonii_A
GB_GCA_002412495.1	UBA5216 sp002412495
GB_GCA_002170285.1	UBA7377 sp002170285
GB_GCA_003158395.1	Fen-1137 sp003158395
RS_GCF_002900365.1	Escherichia marmotae
RS_GCF_003046215.1	Nitrosomonas sp003046215
RS_GCF_002929555.1	Cryobacterium sp002929555
RS_GCF_002272865.1	Helicobacter_J sp002272865
RS_GCF_001311075.1	Lactobacillus_G similis
RS_GCF_000359745.1	Rhizobium freirei
RS_GCF_003206695.1	Salinicola sp003206695
RS_GCF_003044565.1	Neisseria sicca_A
RS_GCF_900106845.1	Romboutsia timonensis
RS_GCF_000463525.1	Marinimicrobium sp000463525
RS_GCF_002529455.1	Nocardiopsis fuscus
RS_GCF_900112795.1	Thermophagus xiamenensis
RS_GCF_002019765.1	Bacillus_H oshimensis
RS_GCF_000024785.1	Gordonia bronchialis
GB_GCA_001724275.1	SCN-70-22 sp001724275
RS_GCF_001440475.1	Bradyrhizobium lablabi
RS_GCF_000688475.1	Cellulomonas sp000688475
RS_GCF_000159135.1	Corynebacterium striatum
GB_GCA_002449955.1	UBA6987 sp002449955
GB_GCA_900321855.1	CAG-603 sp900321855
GB_GCA_002342665.1	Prevotella sp002342665
GB_GCA_003542795.1	Psychrobacter sp003542795
GB_GCA_003532555.1	UBA1859 sp003532555
GB_GCA_002311385.1	UBA1141 sp002311385
GB_GCA_002869145.1	Denitrovibrio sp002869145
GB_GCA_003282445.1	TMED189 sp003282445
